WeekOfMonth,WeekOfMonthClaimed,Age,VehiclePrice,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,Age_Invalid,Month_Apr,Month_Aug,Month_Dec,Month_Feb,Month_Jan,Month_Jul,Month_Jun,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,DayOfWeek_Friday,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,Make_Accura,Make_BMW,Make_Chevrolet,Make_Dodge,Make_Ferrari,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,AccidentArea_Rural,AccidentArea_Urban,DayOfWeekClaimed_0,DayOfWeekClaimed_Friday,DayOfWeekClaimed_Monday,DayOfWeekClaimed_Saturday,DayOfWeekClaimed_Sunday,DayOfWeekClaimed_Thursday,DayOfWeekClaimed_Tuesday,DayOfWeekClaimed_Wednesday,MonthClaimed_0,MonthClaimed_Apr,MonthClaimed_Aug,MonthClaimed_Dec,MonthClaimed_Feb,MonthClaimed_Jan,MonthClaimed_Jul,MonthClaimed_Jun,MonthClaimed_Mar,MonthClaimed_May,MonthClaimed_Nov,MonthClaimed_Oct,MonthClaimed_Sep,Sex_Female,Sex_Male,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widow,Fault_Policy Holder,Fault_Third Party,VehicleCategory_Sedan,VehicleCategory_Sport,VehicleCategory_Utility,PoliceReportFiled_No,PoliceReportFiled_Yes,WitnessPresent_No,WitnessPresent_Yes,AgentType_External,AgentType_Internal,BasePolicy_All Perils,BasePolicy_Collision,BasePolicy_Liability
2,2,35,2,700,3,4,3,1,6,4,2,4,0,1995,0,0.0,0.12938093106754123,0.0,0.0,0.0,0.0,0.8706190689324588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706190689324588,0.0,0.12938093106754123,0.12938093106754123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706190689324588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12938093106754123,0.0,0.0,0.0,0.0,0.8706190689324588,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12938093106754123,0.8706190689324588,0.0
3,4,28,1,400,3,4,3,2,4,4,2,4,0,1995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5110088356826128,0.0,0.4889911643173872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5110088356826128,0.0,0.0,0.0,0.0,0.4889911643173872,0.0,0.0,0.0,0.0,0.0,0.5110088356826128,0.0,0.0,0.0,0.0,0.4889911643173872,0.0,0.0,0.4889911643173872,0.5110088356826128,0.0,0.0,1.0,0.0,1.0,0.0,0.5110088356826128,0.4889911643173872,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5110088356826128,0.0,0.4889911643173872
1,2,28,1,400,2,4,3,0,6,4,0,4,0,1995,0,0.15367430621362066,0.0,0.0,0.8463256937863793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15367430621362066,0.8463256937863793,0.0,0.0,0.15367430621362066,0.0,0.0,0.8463256937863793,0.0,0.0,0.0,0.15367430621362066,0.0,0.0,0.8463256937863793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8463256937863793,0.15367430621362066,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,39,5,400,3,4,3,0,0,0,0,4,0,1994,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6162947127307845,0.3837052872692155,0.0,0.0,0.0,0.0,0.0,0.0,0.3837052872692155,0.0,0.0,0.6162947127307845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6162947127307845,0.0,0.0,0.0,0.0,0.3837052872692155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6162947127307845,0.3837052872692155,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4,4,40,1,400,1,4,3,2,6,5,1,4,0,1994,0,0.0,0.8448402210616505,0.0,0.15515977893834954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8448402210616505,0.15515977893834954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8448402210616505,0.0,0.0,0.0,0.15515977893834954,0.0,0.0,1.0,0.0,0.8448402210616505,0.0,0.0,0.0,0.15515977893834954,0.0,0.0,0.0,0.0,0.8448402210616505,0.0,0.15515977893834954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8448402210616505,0.15515977893834954,0.0
1,2,53,2,400,1,4,3,0,7,6,1,4,0,1995,0,0.0,0.5766733177592012,0.0,0.0,0.0,0.0,0.0,0.42332668224079884,0.0,0.0,0.0,0.0,0.5766733177592012,0.0,0.0,0.0,0.0,0.0,0.42332668224079884,0.0,0.0,0.0,0.0,0.0,0.5766733177592012,0.42332668224079884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5766733177592012,0.0,0.0,0.0,0.0,0.0,0.42332668224079884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5766733177592012,0.42332668224079884,0.0
4,1,40,5,400,2,4,3,1,4,5,0,4,0,1994,0,0.8262692391746262,0.0,0.0,0.17373076082537375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17373076082537375,0.8262692391746262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17373076082537375,0.8262692391746262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17373076082537375,0.8262692391746262,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8262692391746262,0.0,0.17373076082537375,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2,3,41,0,500,2,4,3,0,6,5,0,2,0,1994,0,0.9574753664809074,0.0,0.0,0.0,0.0,0.0,0.042524633519092636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9574753664809074,0.042524633519092636,0.0,0.0,0.0,0.0,0.0,0.0,0.9574753664809074,0.0,0.0,0.0,0.0,0.0,0.042524633519092636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,43,2,400,1,4,3,0,6,5,1,4,0,1996,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4197469749182059,0.0,0.5802530250817941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4197469749182059,0.5802530250817941,0.0,0.0,0.4197469749182059,0.0,0.0,0.0,0.5802530250817941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,2,41,1,400,3,4,3,1,6,5,0,4,0,1994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5389510327811645,0.0,0.0,0.0,0.0,0.4610489672188355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5389510327811645,0.0,0.4610489672188355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4610489672188355,0.0,0.0,0.0,0.5389510327811645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3,1,37,1,500,4,4,3,2,6,4,0,2,0,1996,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910721434781124,0.0,0.0,0.0,0.2089278565218876,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2089278565218876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910721434781124,0.0,0.0,1.0,0.0,0.2089278565218876,0.0,0.7910721434781124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7910721434781124,0.0,0.0,0.0,0.2089278565218876,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7910721434781124,0.2089278565218876,0.0
5,3,61,1,400,2,4,3,2,7,7,0,4,0,1994,0,0.0,0.0,0.0,0.0,0.4679156319455442,0.0,0.0,0.5320843680544558,0.0,0.0,0.0,0.0,0.4679156319455442,0.0,0.0,0.0,0.5320843680544558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4679156319455442,0.0,0.0,0.0,0.5320843680544558,0.0,0.0,0.0,0.5320843680544558,0.0,0.0,0.4679156319455442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,2,53,1,400,1,4,3,1,6,6,0,4,0,1994,0,0.0,0.5675357864563202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324642135436798,0.0,0.0,0.5675357864563202,0.0,0.0,0.4324642135436798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675357864563202,0.0,0.0,0.0,0.4324642135436798,0.0,0.0,0.0,0.0,0.0,0.4324642135436798,0.5675357864563202,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5675357864563202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4324642135436798,0.0,0.0,0.5675357864563202,0.4324642135436798,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,2,39,5,400,3,4,3,0,0,0,0,4,0,1994,1,0.7912042535880711,0.0,0.0,0.0,0.0,0.20879574641192888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20879574641192888,0.7912042535880711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7912042535880711,0.20879574641192888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1,38,4,400,3,4,3,2,5,5,0,4,0,1994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597584929292907,0.4402415070707093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4402415070707093,0.0,0.0,0.0,0.0,0.0,0.5597584929292907,0.0,0.0,0.0,0.4402415070707093,0.0,0.0,0.0,0.5597584929292907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5597584929292907,0.4402415070707093,0.0,1.0,0.0,0.4402415070707093,0.0,0.5597584929292907,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,1,46,1,400,1,4,3,0,6,6,0,3,0,1994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6417005864804176,0.3582994135195824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3582994135195824,0.6417005864804176,0.0
2,3,31,1,500,1,4,3,2,5,4,2,1,1,1995,0,0.0,0.0,0.0,0.08584227762058227,0.9141577223794177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141577223794177,0.0,0.0,0.0,0.08584227762058227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08584227762058227,0.0,0.0,0.0,0.9141577223794177,0.0,0.0,1.0,0.0,0.9141577223794177,0.0,0.0,0.0,0.0,0.08584227762058227,0.0,0.0,0.0,0.0,0.0,0.08584227762058227,0.9141577223794177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2,4,27,1,400,2,4,3,2,5,4,1,4,0,1995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700843704874224,0.0,0.7299156295125776,0.0,0.0,0.0,0.0,0.2700843704874224,0.7299156295125776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299156295125776,0.0,0.0,0.2700843704874224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7299156295125776,0.2700843704874224,1.0,0.0,1.0,0.0,0.7299156295125776,0.2700843704874224,0.0
1,1,35,1,400,4,4,3,0,5,4,2,4,0,1994,0,0.0,0.0,0.0,0.0,0.0,0.12886184983784488,0.0,0.8711381501621551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.12886184983784488,0.8711381501621551,0.0
1,2,53,1,400,3,4,3,1,6,6,1,4,0,1996,0,0.0,0.02993546297983596,0.0,0.0,0.0,0.970064537020164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970064537020164,0.0,0.02993546297983596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02993546297983596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970064537020164,0.0,0.0,1.0,0.0,0.02993546297983596,0.0,0.0,0.0,0.0,0.970064537020164,0.0,0.0,0.0,0.02993546297983596,0.0,0.0,0.0,0.970064537020164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02993546297983596,0.970064537020164,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.02993546297983596,0.970064537020164
1,1,30,1,400,1,4,3,0,5,4,0,4,0,1994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734001192284317,0.0,0.9265998807715683,0.0,0.0734001192284317,0.9265998807715683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9265998807715683,0.0,0.0,0.0,0.0734001192284317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734001192284317,0.0,0.9265998807715683,0.0,0.0,1.0,0.0734001192284317,0.9265998807715683,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0734001192284317,0.9265998807715683,0.0
2,3,28,2,400,3,4,3,1,5,4,1,4,0,1995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974179088332487,0.0,0.2025820911667513,0.7974179088332487,0.0,0.0,0.0,0.0,0.2025820911667513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974179088332487,0.0,0.0,0.0,0.2025820911667513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7974179088332487,0.0,0.0,0.2025820911667513,0.0,0.0,0.0,0.0,0.0,0.7974179088332487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025820911667513,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3,2,55,2,400,3,4,3,1,5,6,2,4,0,1994,0,0.3565280677542718,0.0,0.0,0.0,0.0,0.0,0.0,0.6434719322457282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3565280677542718,0.0,0.6434719322457282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3565280677542718,0.0,0.0,0.0,0.0,0.0,0.0,0.6434719322457282,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6434719322457282,0.3565280677542718,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
5,3,32,1,400,4,4,3,1,5,4,1,4,0,1994,0,0.0,0.2185398541693616,0.0,0.0,0.0,0.0,0.0,0.7814601458306384,0.0,0.0,0.0,0.0,0.0,0.2185398541693616,0.0,0.0,0.0,0.7814601458306384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7814601458306384,0.0,0.0,0.0,0.2185398541693616,0.0,0.0,1.0,0.0,0.2185398541693616,0.0,0.0,0.0,0.0,0.0,0.7814601458306384,0.0,0.7814601458306384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185398541693616,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3,3,35,1,400,1,4,3,1,5,4,0,3,0,1995,0,0.0,0.0,0.0,0.0,0.4320837128520679,0.0,0.0,0.5679162871479321,0.0,0.0,0.0,0.0,0.5679162871479321,0.0,0.0,0.4320837128520679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5679162871479321,0.0,0.0,0.4320837128520679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4320837128520679,0.0,0.5679162871479321,0.0,0.0,0.0,0.0,0.0,0.4320837128520679,0.0,0.0,0.5679162871479321,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.4320837128520679,0.5679162871479321,0.0
1,3,27,1,400,3,4,3,0,6,4,0,4,0,1994,0,0.405223785209165,0.0,0.0,0.0,0.594776214790835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405223785209165,0.0,0.0,0.0,0.0,0.0,0.594776214790835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594776214790835,0.0,0.0,0.0,0.405223785209165,0.0,0.0,0.0,0.0,0.0,0.405223785209165,0.594776214790835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.405223785209165,0.0,0.594776214790835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594776214790835,0.405223785209165,0.0,0.405223785209165,0.594776214790835,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,3,57,3,400,1,4,3,2,6,7,0,4,0,1994,0,0.0,0.0,0.0,0.3486998091391852,0.0,0.0,0.0,0.0,0.0,0.0,0.6513001908608148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6513001908608148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3486998091391852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6513001908608148,0.0,0.0,0.3486998091391852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3486998091391852,0.6513001908608148,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6513001908608148,0.3486998091391852,0.0
2,3,44,1,400,3,4,3,2,6,5,0,4,0,1995,0,0.0,0.0,0.0,0.0,0.32670921498038274,0.0,0.0,0.0,0.0,0.0,0.6732907850196173,0.0,0.6732907850196173,0.0,0.32670921498038274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6732907850196173,0.0,0.0,0.0,0.32670921498038274,0.0,0.0,0.0,0.0,0.0,0.32670921498038274,0.0,0.0,0.0,0.0,0.0,0.6732907850196173,0.0,0.0,1.0,0.0,0.6732907850196173,0.32670921498038274,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.32670921498038274,0.6732907850196173,0.0
3,4,35,1,400,2,4,3,0,4,4,0,4,0,1995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24330822672396624,0.0,0.0,0.7566917732760338,0.24330822672396624,0.7566917732760338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24330822672396624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7566917732760338,0.0,0.0,1.0,0.0,0.24330822672396624,0.0,0.0,0.0,0.0,0.0,0.7566917732760338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24330822672396624,0.0,0.0,0.7566917732760338,0.0,1.0,0.0,0.7566917732760338,0.24330822672396624,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2,2,50,1,400,1,4,3,0,7,6,1,4,0,1994,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4539327823035617,0.0,0.0,0.0,0.5460672176964383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4539327823035617,0.0,0.0,0.0,0.0,0.0,0.5460672176964383,0.0,0.0,0.5460672176964383,0.0,0.0,0.0,0.4539327823035617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1,40,4,500,1,4,3,0,6,5,0,2,0,1994,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21216126293102922,0.0,0.7878387370689708,0.0,0.21216126293102922,0.7878387370689708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7878387370689708,0.0,0.0,0.0,0.21216126293102922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21216126293102922,0.0,0.0,0.0,0.0,0.7878387370689708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21216126293102922,0.0,0.0,0.0,0.7878387370689708,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.21216126293102922,0.7878387370689708,0.0
2,3,18,1,400,2,4,3,0,2,2,1,4,0,1995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20193816194186587,0.7980618380581341,0.0,0.7980618380581341,0.0,0.20193816194186587,0.0,0.0,0.0,0.0,0.0,0.0,0.7980618380581341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20193816194186587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.20193816194186587,0.0,0.0,0.0,0.7980618380581341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20193816194186587,0.7980618380581341,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.20193816194186587,0.7980618380581341,0.0
